Calc_Ramp_Ex_nm	Calc_Ramp_Rt_nm	Defl_V_Ex	Defl_V_Rt	
2.900391e+02	2.089844e+02	-8.550000e-02	-9.037500e-02	
2.910156e+02	2.080078e+02	-8.662500e-02	-9.000000e-02	
2.919922e+02	2.070313e+02	-8.662500e-02	-9.112500e-02	
2.929688e+02	2.060547e+02	-8.625000e-02	-8.812500e-02	
2.939453e+02	2.050781e+02	-8.887500e-02	-8.925000e-02	
2.949219e+02	2.041016e+02	-8.737500e-02	-8.812500e-02	
2.958984e+02	2.031250e+02	-8.737500e-02	-9.037500e-02	
2.968750e+02	2.021484e+02	-8.812500e-02	-9.075000e-02	
2.978516e+02	2.011719e+02	-8.962500e-02	-8.887500e-02	
2.988281e+02	2.001953e+02	-8.625000e-02	-8.962500e-02	
2.998047e+02	1.992188e+02	-8.812500e-02	-8.925000e-02	
3.007813e+02	1.982422e+02	-8.850000e-02	-8.925000e-02	
3.017578e+02	1.972656e+02	-8.700000e-02	-9.187500e-02	
3.027344e+02	1.962891e+02	-8.700000e-02	-9.150000e-02	
3.037109e+02	1.953125e+02	-8.700000e-02	-8.962500e-02	
3.046875e+02	1.943359e+02	-8.700000e-02	-9.037500e-02	
3.056641e+02	1.933594e+02	-8.625000e-02	-9.000000e-02	
3.066406e+02	1.923828e+02	-8.625000e-02	-8.887500e-02	
3.076172e+02	1.914063e+02	-8.887500e-02	-9.112500e-02	
3.085938e+02	1.904297e+02	-8.737500e-02	-9.112500e-02	
3.095703e+02	1.894531e+02	-8.625000e-02	-8.925000e-02	
3.105469e+02	1.884766e+02	-8.700000e-02	-8.925000e-02	
3.115234e+02	1.875000e+02	-8.700000e-02	-9.000000e-02	
3.125000e+02	1.865234e+02	-8.700000e-02	-8.925000e-02	
3.134766e+02	1.855469e+02	-8.925000e-02	-8.925000e-02	
3.144531e+02	1.845703e+02	-8.625000e-02	-8.925000e-02	
3.154297e+02	1.835938e+02	-8.850000e-02	-9.075000e-02	
3.164063e+02	1.826172e+02	-8.737500e-02	-9.037500e-02	
3.173828e+02	1.816406e+02	-8.812500e-02	-9.000000e-02	
3.183594e+02	1.806641e+02	-8.625000e-02	-9.112500e-02	
3.193359e+02	1.796875e+02	-8.850000e-02	-8.962500e-02	
3.203125e+02	1.787109e+02	-9.000000e-02	-9.000000e-02	
3.212891e+02	1.777344e+02	-8.925000e-02	-8.962500e-02	
3.222656e+02	1.767578e+02	-8.962500e-02	-8.962500e-02	
3.232422e+02	1.757813e+02	-8.850000e-02	-8.962500e-02	
3.242188e+02	1.748047e+02	-8.662500e-02	-8.737500e-02	
3.251953e+02	1.738281e+02	-8.812500e-02	-8.737500e-02	
3.261719e+02	1.728516e+02	-9.037500e-02	-8.962500e-02	
3.271484e+02	1.718750e+02	-8.925000e-02	-8.925000e-02	
3.281250e+02	1.708984e+02	-8.700000e-02	-9.000000e-02	
3.291016e+02	1.699219e+02	-8.962500e-02	-8.962500e-02	
3.300781e+02	1.689453e+02	-8.962500e-02	-8.850000e-02	
3.310547e+02	1.679688e+02	-9.000000e-02	-8.925000e-02	
3.320313e+02	1.669922e+02	-8.925000e-02	-8.887500e-02	
3.330078e+02	1.660156e+02	-9.000000e-02	-8.925000e-02	
3.339844e+02	1.650391e+02	-8.812500e-02	-8.737500e-02	
3.349609e+02	1.640625e+02	-8.775000e-02	-9.000000e-02	
3.359375e+02	1.630859e+02	-8.925000e-02	-8.887500e-02	
3.369141e+02	1.621094e+02	-8.775000e-02	-8.925000e-02	
3.378906e+02	1.611328e+02	-8.775000e-02	-8.812500e-02	
3.388672e+02	1.601563e+02	-9.037500e-02	-8.925000e-02	
3.398438e+02	1.591797e+02	-8.737500e-02	-8.850000e-02	
3.408203e+02	1.582031e+02	-8.887500e-02	-8.925000e-02	
3.417969e+02	1.572266e+02	-9.000000e-02	-8.850000e-02	
3.427734e+02	1.562500e+02	-8.887500e-02	-8.925000e-02	
3.437500e+02	1.552734e+02	-8.962500e-02	-9.075000e-02	
3.447266e+02	1.542969e+02	-8.925000e-02	-8.962500e-02	
3.457031e+02	1.533203e+02	-8.850000e-02	-8.925000e-02	
3.466797e+02	1.523438e+02	-8.737500e-02	-8.925000e-02	
3.476563e+02	1.513672e+02	-8.775000e-02	-9.075000e-02	
3.486328e+02	1.503906e+02	-8.812500e-02	-8.850000e-02	
3.496094e+02	1.494141e+02	-8.812500e-02	-8.812500e-02	
3.505859e+02	1.484375e+02	-8.925000e-02	-9.112500e-02	
3.515625e+02	1.474609e+02	-8.662500e-02	-8.812500e-02	
3.525391e+02	1.464844e+02	-8.775000e-02	-9.000000e-02	
3.535156e+02	1.455078e+02	-8.925000e-02	-9.000000e-02	
3.544922e+02	1.445313e+02	-9.037500e-02	-8.962500e-02	
3.554688e+02	1.435547e+02	-8.775000e-02	-9.000000e-02	
3.564453e+02	1.425781e+02	-9.000000e-02	-8.925000e-02	
3.574219e+02	1.416016e+02	-8.925000e-02	-9.075000e-02	
3.583984e+02	1.406250e+02	-8.962500e-02	-8.850000e-02	
3.593750e+02	1.396484e+02	-8.775000e-02	-8.925000e-02	
